date;1. open;2. high;3. low;4. close;5. volume
2020-01-31;172.21;172.4;169.58;170.23;36142690.0
2020-01-30;174.05;174.05;170.79;172.78;51597470.0
2020-01-29;167.84;168.75;165.69;168.04;35127771.0
2020-01-28;163.78;165.755;163.073;165.46;24899940.0
2020-01-27;161.15;163.375;160.2;162.28;32078067.0
2020-01-24;167.51;167.53;164.45;165.04;24918117.0
2020-01-23;166.19;166.8;165.27;166.72;19680766.0
2020-01-22;167.4;167.49;165.68;165.7;24138777.0
2020-01-21;166.68;168.19;166.43;166.5;29223486.0
2020-01-17;167.42;167.4675;165.43;167.1;34371659.0
2020-01-16;164.35;166.24;164.03;166.17;23865360.0
2020-01-15;162.62;163.94;162.57;163.18;21417871.0
2020-01-14;163.39;163.6;161.72;162.13;23500783.0
2020-01-13;161.76;163.31;161.26;163.28;18666414.0
2020-01-10;162.8235;163.22;161.18;161.34;20733946.0
2020-01-09;161.835;162.215;161.03;162.09;21399951.0
2020-01-08;158.93;160.8;157.9491;160.09;27762026.0
2020-01-07;159.32;159.67;157.32;157.58;21881740.0
2020-01-06;157.08;159.1;156.51;159.03;20826702.0
2020-01-03;158.32;159.945;158.06;158.62;21121681.0
2020-01-02;158.78;160.73;158.33;160.62;22634546.0
2019-12-31;156.77;157.77;156.45;157.7;18393383.0
2019-12-30;158.9865;159.02;156.73;157.59;16356720.0
2019-12-27;159.45;159.55;158.22;158.96;18414352.0
2019-12-26;157.5511;158.73;157.4;158.67;14526927.0
2019-12-24;157.48;157.71;157.115;157.38;8989150.0
2019-12-23;158.12;158.12;157.27;157.41;17726283.0
2019-12-20;157.35;158.49;156.29;157.41;53599613.0
2019-12-19;154.0;155.77;153.75;155.71;25813825.0
2019-12-18;154.3;155.48;154.18;154.37;24132379.0
2019-12-17;155.45;155.71;154.45;154.69;25443527.0
2019-12-16;155.11;155.9;154.82;155.53;24152770.0
2019-12-13;153.1106;154.89;152.83;154.53;23850062.0
2019-12-12;151.65;153.44;151.02;153.24;24645366.0
2019-12-11;151.54;151.87;150.33;151.7;18860001.0
2019-12-10;151.29;151.89;150.765;151.13;16481060.0
2019-12-09;151.07;152.21;150.91;151.36;16741350.0
2019-12-06;150.99;151.87;150.27;151.75;16410400.0
2019-12-05;150.05;150.32;149.48;149.93;17880601.0
2019-12-04;150.14;150.1799;149.2;149.85;17580617.0
2019-12-03;147.49;149.43;146.65;149.31;25192145.0
2019-12-02;151.81;151.83;148.32;149.55;27473616.0
2019-11-29;152.1;152.3;151.28;151.38;11977300.0
2019-11-27;152.33;152.5;151.52;152.32;15201293.0
2019-11-26;151.36;152.42;151.32;152.03;24635100.0
2019-11-25;150.0;151.35;149.92;151.23;22428585.0
2019-11-22;150.07;150.3;148.82;149.59;15841680.0
2019-11-21;149.4;149.8;148.501;149.48;18576083.0
2019-11-20;150.31;150.84;148.46;149.62;25720060.0
2019-11-19;150.88;151.33;150.195;150.39;23960164.0
2019-11-18;150.07;150.55;148.98;150.34;21554762.0
2019-11-15;148.93;149.99;148.27;149.97;23508807.0
2019-11-14;147.02;148.41;147.0;148.06;19755100.0
2019-11-13;146.74;147.4625;146.28;147.31;17444230.0
2019-11-12;146.28;147.57;146.06;147.07;18648712.0
2019-11-11;145.34;146.42;144.73;146.11;14370178.0
2019-11-08;143.98;145.99;143.76;145.96;16752939.0
2019-11-07;143.84;144.88;143.77;144.26;17786715.0
2019-11-06;144.37;144.52;143.2;144.06;16575798.0
2019-11-05;144.97;145.02;143.905;144.46;18250172.0
2019-11-04;144.83;145.0;144.16;144.55;16911999.0
2019-11-01;144.26;144.42;142.965;143.72;33128366.0
2019-10-31;144.9;144.93;142.99;143.37;24605135.0
2019-10-30;143.52;145.0;142.79;144.61;18496591.0
2019-10-29;144.08;144.5;142.65;142.83;20589469.0
2019-10-28;144.4;145.67;143.51;144.19;34912902.0
